date,region,measures,unit,index_value
01-06-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",109.7
01-06-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",110.1
01-06-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",109.5
01-06-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",110.1
01-06-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
01-06-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.2
01-06-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-06-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-07-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",93.5
01-07-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",93.4
01-07-1998,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2
01-07-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",91.9
01-07-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",91.7
01-07-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",109.7
01-07-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",110.3
01-07-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",109.5
01-07-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",110.2
01-07-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
01-07-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.2
01-07-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-07-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-08-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",93.7
01-08-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",93.6
01-08-1998,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2
01-08-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",91.9
01-08-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",91.8
01-08-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",109.7
01-08-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",110.5
01-08-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",109.6
01-08-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",110.4
01-08-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
01-08-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.2
01-08-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-08-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-09-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",93.7
01-09-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",93.6
01-09-1998,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.1
01-09-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",91.7
01-09-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",91.6
01-09-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",109.5
01-09-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",110.6
01-09-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",109.4
01-09-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",110.4
01-09-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
01-09-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.2
01-09-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-09-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-10-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",93.9
01-10-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",93.7
01-10-1998,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2
01-10-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",92.1
01-10-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",92.1
01-10-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",109.9
01-10-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",110.8
01-10-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",109.8
01-10-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",110.6
01-10-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.2
01-10-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.2
01-10-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-10-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-11-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",93.7
01-11-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",93.7
01-11-1998,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.4
01-11-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",92.1
01-11-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",92.1
01-11-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",109.9
01-11-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",110.7
01-11-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",109.9
01-11-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",110.7
01-11-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
01-11-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
01-11-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-11-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-12-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",93.5
01-12-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",93.7
01-12-1998,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2
01-12-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",91.8
01-12-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",92.1
01-12-1998,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",109.6
01-12-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",110.5
01-12-1998,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",109.9
01-12-1998,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",110.7
01-12-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0.1
01-12-1998,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0.1
01-12-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-12-1998,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-01-1999,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",93.5
01-01-1999,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",93.9
01-01-1999,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.2
01-01-1999,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",92
01-01-1999,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 2002=100",92.3
01-01-1999,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 1992=100",109.8
01-01-1999,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 1992=100",110.5
01-01-1999,Canada,"Consumer Price Index (CPI) excluding the effect of indirect taxes, seasonally adjusted","Index, 1992=100",110.2
01-01-1999,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 1992=100",110.9
01-01-1999,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI),Percent,0
01-01-1999,Canada,Contribution of indirect taxes to annual growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-01-1999,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI),Percent,0
01-01-1999,Canada,Contribution of indirect taxes to monthly growth rate of the Consumer Price Index (CPI) excluding food and energy,Percent,0
01-02-1999,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes","Index, 2002=100",93.8
01-02-1999,Canada,"Consumer Price Index (CPI) excluding food, energy and the effect of indirect taxes, seasonally adjusted","Index, 2002=100",94
01-02-1999,Canada,Consumer Price Index (CPI) inversely weighted by volatility and is adjusted to exclude the effect of changes in indirect taxes (CPIW) (year-over-year percent change),Percent,1.1
01-02-1999,Canada,Consumer Price Index (CPI) excluding the effect of indirect taxes,"Index, 2002=100",92.1
